C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_26_151.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_26_151.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_26_151.jpg, 0, 0, 0, 9.083045
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_26_251.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_26_251.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_26_251.jpg, 0, 0.3015003, 0, 9.221174
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_26_354.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_26_354.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_26_354.jpg, -0.3080166, 0.6095169, 0, 9.695024
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_26_463.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_26_463.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_26_463.jpg, -0.01307216, 0.9044613, 0, 10.58162
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_26_568.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_26_568.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_26_568.jpg, 0, 1, 0, 11.50493
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_26_675.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_26_675.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_26_675.jpg, 0, 1, 0, 13.00415
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_26_780.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_26_780.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_26_780.jpg, 0, 1, 0, 14.17384
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_26_887.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_26_887.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_26_887.jpg, -0.2726991, 1, 0, 14.95054
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_26_991.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_26_991.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_26_991.jpg, -0.6294978, 1, 0, 16.14863
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_27_100.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_27_100.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_27_100.jpg, -0.3045816, 1, 0, 17.27042
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_27_206.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_27_206.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_27_206.jpg, -0.03292981, 1, 0, 18.24924
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_27_310.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_27_310.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_27_310.jpg, 0, 0.6378742, 0, 19.11717
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_27_412.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_27_412.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_27_412.jpg, 0, 0.3291928, 0, 19.52765
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_27_524.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_27_524.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_27_524.jpg, 0, 0.0315157, 0, 19.48396
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_27_627.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_27_627.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_27_627.jpg, -0.260163, 0, 0, 19.24654
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_27_730.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_27_730.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_27_730.jpg, -0.6163935, 0, 0, 18.83694
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_27_833.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_27_833.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_27_833.jpg, -0.9238344, 0, 0, 18.30584
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_27_938.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_27_938.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_27_938.jpg, -0.6058275, 0, 0, 18.19014
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_28_045.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_28_045.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_28_045.jpg, -0.2850684, 0, 0, 17.91198
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_28_162.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_28_162.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_28_162.jpg, 0, 0, 0, 17.64955
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_28_270.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_28_270.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_28_270.jpg, 0, 0, 0, 17.43285
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_28_374.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_28_374.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_28_374.jpg, 0, 0.0723657, 0, 17.32875
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_28_480.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_28_480.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_28_480.jpg, 0, 0.3893682, 0, 17.4294
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_28_587.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_28_587.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_28_587.jpg, 0, 0.6834501, 0, 17.9908
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_28_769.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_28_769.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_28_769.jpg, 0, 1, 0, 19.83293
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_28_880.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_28_880.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_28_880.jpg, -0.2506548, 1, 0, 20.97677
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_28_981.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_28_981.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_28_981.jpg, 0, 0.698428, 0, 21.74727
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_29_094.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_29_094.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_29_094.jpg, 0, 0.3570604, 0, 22.12665
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_29_200.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_29_200.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_29_200.jpg, 0, 0.04098755, 0, 22.10471
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_29_310.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_29_310.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_29_310.jpg, 0, 0, 0, 21.84254
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_29_411.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_29_411.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_29_411.jpg, -0.3015921, 0, 0, 21.54798
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_29_514.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_29_514.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_29_514.jpg, -0.6086709, 0, 0, 21.19839
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_29_615.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_29_615.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_29_615.jpg, -0.7398283, 0, 0, 20.60462
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_29_724.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_29_724.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_29_724.jpg, -0.4438086, 0, 0, 20.5352
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_29_829.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_29_829.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_29_829.jpg, -0.09819034, 0, 0, 20.33573
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_29_932.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_29_932.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_29_932.jpg, 0, 0, 0, 19.84331
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_30_039.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_30_039.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_30_039.jpg, 0, 0.0622272, 0, 19.96497
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_30_142.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_30_142.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_30_142.jpg, 0, 0.3681885, 0, 19.76413
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_30_245.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_30_245.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_30_245.jpg, 0, 0.6680093, 0, 20.51272
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_30_345.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_30_345.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_30_345.jpg, 0, 0.9771383, 0, 21.23303
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_30_452.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_30_452.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_30_452.jpg, 0, 1, 0, 22.46302
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_30_560.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_30_560.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_30_560.jpg, 0, 1, 0, 23.47277
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_30_663.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_30_663.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_30_663.jpg, 0, 1, 0, 24.43354
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_30_776.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_30_776.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_30_776.jpg, 0, 0.9612034, 0, 25.58845
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_30_878.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_30_878.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_30_878.jpg, 0, 0.6566779, 0, 26.27259
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_30_981.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_30_981.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_30_981.jpg, 0, 0.374398, 0, 26.60823
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_31_088.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_31_088.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_31_088.jpg, 0, 0.03079751, 0, 26.43163
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_31_192.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_31_192.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_31_192.jpg, 0, 0, 0, 26.11574
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_31_299.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_31_299.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_31_299.jpg, 0, 0, 0, 25.85343
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_31_408.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_31_408.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_31_408.jpg, 0, 0, 0, 25.59373
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_31_520.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_31_520.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_31_520.jpg, 0, 0, 0, 25.28554
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_31_635.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_31_635.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_31_635.jpg, 0, 0, 0, 24.98139
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_31_746.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_31_746.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_31_746.jpg, -0.0401703, 0, 0, 24.73152
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_31_856.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_31_856.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_31_856.jpg, -0.4165506, 0, 0, 24.29593
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_31_966.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_31_966.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_31_966.jpg, -0.1204893, 0, 0, 24.04992
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_32_075.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_32_075.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_32_075.jpg, 0, 0, 0, 23.7504
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_32_179.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_32_179.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_32_179.jpg, 0, 0, 0, 23.51223
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_32_306.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_32_306.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_32_306.jpg, 0, 0, 0, 23.22981
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_32_427.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_32_427.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_32_427.jpg, 0, 0, 0, 22.9509
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_32_540.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_32_540.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_32_540.jpg, -0.3466902, 0.3466902, 0, 23.00253
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_32_640.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_32_640.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_32_640.jpg, -0.04456951, 0.6488109, 0, 23.40184
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_32_745.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_32_745.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_32_745.jpg, 0, 0.7473189, 0, 24.14894
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_32_847.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_32_847.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_32_847.jpg, 0, 0.4411903, 0, 24.56098
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_32_947.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_32_947.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_32_947.jpg, 0, 0.1662373, 0, 24.63484
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_33_048.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_33_048.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_33_048.jpg, 0, 0, 0, 24.40834
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_33_149.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_33_149.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_33_149.jpg, 0, 0, 0, 24.11345
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_33_250.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_33_250.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_33_250.jpg, -0.301992, 0, 0, 23.81952
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_33_358.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_33_358.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_33_358.jpg, -0.4956849, 0.3239673, 0, 23.59836
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_33_461.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_33_461.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_33_461.jpg, -0.1880336, 0.6316185, 0, 23.96309
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_33_566.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_33_566.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_33_566.jpg, 0, 0.921141, 0, 24.68315
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_33_675.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_33_675.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_33_675.jpg, 0, 1, 0, 25.82489
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_33_780.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_33_780.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_33_780.jpg, 0, 1, 0, 26.7709
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_33_886.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_33_886.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_33_886.jpg, 0, 1, 0, 27.70741
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_33_999.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_33_999.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_33_999.jpg, 0, 1, 0, 28.82286
C:\Users\Hp\Desktop\data\IMG\center_2020_05_25_20_18_34_111.jpg, C:\Users\Hp\Desktop\data\IMG\left_2020_05_25_20_18_34_111.jpg, C:\Users\Hp\Desktop\data\IMG\right_2020_05_25_20_18_34_111.jpg, 0, 1, 0, 29.92256
